gt,fid,group,tier,bed,id,canopy_area_sq_m,mNDVI_mean,mNDVI_median,mNDVI_max,cDSM_mean,cDSM_max,sDSM_median,mean_can_height,max_can_height,can_volume,date,count_thermal,mean_thermal,median_thermal,median.thermal.filtered.to.remove.poor.stands,stdev_thermal,min_thermal,max_thermal,name,entry.type,num,treatment
274,1710,north,10,51,1710,8.908130156,0.659668834,NA,0.86253953,15.89867222,16.1383419,15.82155514,0.077117085,0.316786766,0.686969028,08-24-21,303,45.86561623,46.74765625,46.74765625,4.998698063,36.92005859,53.96882813,M7.100,MAGIC family 7,274,drought
247,1711,north,11,51,1711,8.243153722,0.699512556,0.704528332,0.893234253,15.92297747,16.17427635,15.82329655,0.099680921,0.350979805,0.821685152,08-10-21,300,37.86423743,36.84787109,36.84787109,4.150750844,32.34220703,49.46269531,M6.141,MAGIC family 6,247,drought
247,1711,north,11,51,1711,8.586411898,0.645610346,NA,0.86954993,15.9009058,16.26425743,15.82397366,0.076932148,0.440283775,0.660571109,08-24-21,302,43.85803103,43.07439453,43.07439453,3.237687851,38.55841797,52.46078125,M6.141,MAGIC family 6,247,drought
247,1711,north,11,51,1711,0.907452135,0.633051915,0.624303937,0.810309708,14.75550528,14.78813457,14.74666643,0.008838852,0.041468143,0.008020835,07-06-21,NA,NA,NA,NA,NA,NA,NA,M6.141,MAGIC family 6,247,drought
247,1711,north,11,51,1711,11.94547577,0.645558806,NA,0.868163228,12.84029278,13.05811882,12.7881279,0.052164877,0.269990921,0.623134276,09-28-21,312,33.66809564,33.4084082,33.4084082,1.471907375,31.0725,38.60732422,M6.141,MAGIC family 6,247,drought
115,1712,north,12,51,1712,8.222039317,0.700663682,0.716732711,0.879793346,15.97079846,16.34350777,15.8202076,0.150590865,0.523300171,1.238164016,08-10-21,293,35.87548062,35.07623047,35.07623047,2.567681975,32.52912109,44.79513672,M3.32,MAGIC family 3,115,drought
115,1712,north,12,51,1712,9.571634395,0.671301667,NA,0.851448596,15.94188853,16.221138,15.8277297,0.114158832,0.393408298,1.092686607,08-24-21,308,42.23049348,41.58150391,41.58150391,2.153700542,38.78550781,51.51044922,M3.32,MAGIC family 3,115,drought
115,1712,north,12,51,1712,12.69398194,0.680210958,NA,0.883946002,12.87819022,13.07315922,12.80809879,0.070091432,0.265060425,0.88973937,09-28-21,293,32.16350276,32.04980469,32.04980469,0.768181134,30.66496094,34.23214844,M3.32,MAGIC family 3,115,drought
115,1712,north,12,51,1712,0.877509257,0.640792317,0.64064014,0.799518824,14.76780654,14.81157017,14.75710106,0.01070548,0.054469109,0.009394158,07-06-21,NA,NA,NA,NA,NA,NA,NA,M3.32,MAGIC family 3,115,drought
228,1713,north,13,51,1713,7.431223582,0.685090118,0.694184184,0.857942939,15.94581045,16.24510002,15.80452061,0.141289846,0.440579414,1.049956437,08-10-21,306,36.56428207,35.89666992,35.89666992,3.115902466,32.43042969,47.61794922,M6.46,MAGIC family 6,228,drought
228,1713,north,13,51,1713,1.430218678,0.665759417,0.682306737,0.805230319,14.79221249,14.82780552,14.76315403,0.029058461,0.064651489,0.041559953,07-06-21,NA,NA,NA,NA,NA,NA,NA,M6.46,MAGIC family 6,228,drought
228,1713,north,13,51,1713,6.248790605,0.56829931,NA,0.753928363,12.85750821,13.10095787,12.79649067,0.061017537,0.304467201,0.38128581,09-28-21,300,33.72932357,33.59802734,33.59802734,1.511489171,30.90494141,37.82058594,M6.46,MAGIC family 6,228,drought
228,1713,north,13,51,1713,5.917898489,0.619842837,NA,0.822013497,15.94000831,16.24515343,15.81907463,0.120933679,0.426078796,0.715673235,08-24-21,309,44.54963377,43.78599609,43.78599609,3.173769087,39.86488281,56.90839844,M6.46,MAGIC family 6,228,drought
142,1714,north,14,51,1714,6.629390306,0.705320225,NA,0.893062949,15.90571476,16.21052551,15.81409454,0.091620215,0.396430969,0.607386167,08-24-21,309,42.25326488,40.44580078,40.44580078,5.56357574,35.43402344,55.65007813,M4.2,MAGIC family 4,142,drought
142,1714,north,14,51,1714,8.839257666,0.656438884,NA,0.867028475,12.86328932,13.0605011,12.80481243,0.058476893,0.255688667,0.51689232,09-28-21,319,32.4412751,32.35533203,32.35533203,1.759264319,29.39623047,37.78126953,M4.2,MAGIC family 4,142,drought
142,1714,north,14,51,1714,0.205583898,0.599475741,0.58836621,0.746644437,14.76671916,14.78982544,14.76401615,0.00270301,0.025809288,0.000555695,07-06-21,NA,NA,NA,NA,NA,NA,NA,M4.2,MAGIC family 4,142,drought
142,1714,north,14,51,1714,5.078890357,0.68436868,0.684135407,0.87424171,15.88049842,16.17941284,15.8088007,0.071697723,0.370612144,0.364144872,08-10-21,296,40.07197239,40.9215625,40.9215625,4.915591605,31.26226563,51.63789063,M4.2,MAGIC family 4,142,drought
83,1715,north,15,51,1715,3.247830755,0.601278279,NA,0.816929102,15.81261383,15.86736679,15.80343676,0.009177071,0.063930035,0.029805575,08-24-21,306,52.86202391,53.39243164,53.39243164,1.817720072,44.70681641,55.61007813,M2.58,MAGIC family 2,83,drought
83,1715,north,15,51,1715,2.384042272,0.639761118,0.64221254,0.823860288,15.83680138,15.87213326,15.80567551,0.031125874,0.066457748,0.074205399,08-10-21,299,49.62678466,50.17611328,NA,2.485763455,34.3653125,54.16427734,M2.58,MAGIC family 2,83,drought
83,1715,north,15,51,1715,0.295047456,0.586180506,0.574271023,0.748905778,14.7595299,14.79616642,14.76443005,-0.004900148,0.031736374,-0.001445776,07-06-21,NA,NA,NA,NA,NA,NA,NA,M2.58,MAGIC family 2,83,drought
83,1715,north,15,51,1715,6.592626426,0.613034946,NA,0.788111627,12.80262223,12.87652206,12.7939477,0.008674537,0.082574368,0.05718798,09-28-21,288,34.03241516,34.48100586,34.48100586,1.600061462,28.72927734,37.66154297,M2.58,MAGIC family 2,83,drought
7,1770,north,2,53,1770,0.279258814,0.614809537,0.612648487,0.745157719,14.70500443,14.72552109,14.70781803,-0.002813598,0.017703056,-0.000785722,07-06-21,NA,NA,NA,NA,NA,NA,NA,Matterhorn,MAGIC parent,7,drought
7,1770,north,2,53,1770,10.08850375,0.61580137,NA,0.834222734,12.8064891,12.96633625,12.76118517,0.045303935,0.205151081,0.457048913,09-28-21,315,36.15908643,35.92650391,35.92650391,1.298069725,33.94609375,40.05933594,Matterhorn,MAGIC parent,7,drought
7,1770,north,2,53,1770,3.764338918,0.663045496,0.668080837,0.837671995,15.90141054,16.10276985,15.78738832,0.114022216,0.315381527,0.429218264,08-10-21,312,43.29887971,42.90615234,42.90615234,5.436620389,35.20488281,53.79478516,Matterhorn,MAGIC parent,7,drought
7,1770,north,2,53,1770,5.367672945,0.645590053,NA,0.857169569,15.88406224,16.14952087,15.77345991,0.110602331,0.376060963,0.59367714,08-24-21,304,41.77251683,40.4559668,40.4559668,4.559596666,35.50375,52.11107422,Matterhorn,MAGIC parent,7,drought
89,1771,north,3,53,1771,1.955553335,0.611190744,0.601640582,0.801844239,15.8418365,15.90531254,15.78505993,0.056776573,0.120252609,0.111029618,08-10-21,292,51.02936323,51.67163086,NA,2.580779501,38.39166016,54.46548828,M2.89,MAGIC family 2,89,drought
89,1771,north,3,53,1771,0.19013703,0.579120921,0.557329476,0.744434595,14.7184223,14.7544117,14.71655703,0.001865273,0.037854671,0.000354657,07-06-21,NA,NA,NA,NA,NA,NA,NA,M2.89,MAGIC family 2,89,drought
89,1771,north,3,53,1771,12.57384865,0.656918311,NA,0.87295562,12.8088395,13.02990055,12.75264072,0.056198778,0.277259827,0.70663493,09-28-21,300,35.57571667,35.3002832,35.3002832,1.550039247,33.03035156,40.04464844,M2.89,MAGIC family 2,89,drought
89,1771,north,3,53,1771,4.542712334,0.637319724,NA,0.851447344,15.83622069,15.98554897,15.77949142,0.056729268,0.206057549,0.257704743,08-24-21,309,50.47747017,50.70552734,50.70552734,1.450150562,43.47945313,53.17136719,M2.89,MAGIC family 2,89,drought
159,1772,north,4,53,1772,9.455481758,0.632583208,NA,0.834322572,12.8143575,12.93167782,12.76326084,0.051096658,0.168416977,0.483143521,09-28-21,294,36.74363826,36.54977539,36.54977539,1.422635168,34.0753125,40.65394531,M4.59,MAGIC family 4,159,drought
159,1772,north,4,53,1772,0.27608327,0.619541111,0.619664401,0.753292739,14.72464432,14.7597084,14.72866297,-0.004018643,0.031045437,-0.00110948,07-06-21,NA,NA,NA,NA,NA,NA,NA,M4.59,MAGIC family 4,159,drought
159,1772,north,4,53,1772,4.182858714,0.636995936,NA,0.843055665,15.86025859,15.98744392,15.80131626,0.058942328,0.186127663,0.24654743,08-24-21,310,48.25167238,49.68542969,49.68542969,4.20877475,38.63400391,54.61898438,M4.59,MAGIC family 4,159,drought
159,1772,north,4,53,1772,2.373855224,0.626120031,0.609469712,0.832017779,15.85013102,15.97157764,15.80264759,0.04748343,0.168930054,0.112718787,08-10-21,288,47.8073664,48.85628906,NA,4.169873497,38.00183594,54.62246094,M4.59,MAGIC family 4,159,drought
85,1773,north,5,53,1773,7.354938831,0.680288004,NA,0.872104228,15.91354061,16.14416313,15.82467365,0.088866957,0.319489479,0.65361103,08-24-21,309,42.14547147,41.48326172,41.48326172,2.844949943,37.78832031,49.60855469,M2.66,MAGIC family 2,85,drought
85,1773,north,5,53,1773,10.39448652,0.660058557,NA,0.858105481,12.84775925,13.01489925,12.78528547,0.062473776,0.229613781,0.649382828,09-28-21,310,36.35462279,36.25791992,36.25791992,1.297884915,34.21158203,42.14449219,M2.66,MAGIC family 2,85,drought
85,1773,north,5,53,1773,5.514453754,0.693454365,0.710152984,0.86320895,15.88805481,16.18930626,15.81620884,0.071845975,0.37309742,0.396191309,08-10-21,312,41.84710643,40.66366211,40.66366211,4.115611648,36.20787109,52.67179688,M2.66,MAGIC family 2,85,drought
85,1773,north,5,53,1773,0.716218304,0.661592059,0.674982429,0.802355528,14.73959862,14.77132797,14.73662519,0.00297342,0.034702778,0.002129618,07-06-21,NA,NA,NA,NA,NA,NA,NA,M2.66,MAGIC family 2,85,drought
303,1774,north,6,53,1774,7.558394123,0.703212327,0.72539854,0.870119452,15.95220855,16.33431625,15.82549381,0.126714735,0.508822441,0.95775991,08-10-21,288,39.53486192,38.53886719,38.53886719,2.877033913,36.12871094,48.27191406,M8.87,MAGIC family 8,303,drought
303,1774,north,6,53,1774,9.482254637,0.684648478,NA,0.863350928,15.96035472,16.28194809,15.82284069,0.13751403,0.459107399,1.303943053,08-24-21,307,40.53911091,39.67574219,39.67574219,2.694674835,36.82255859,49.64582031,M8.87,MAGIC family 8,303,drought
303,1774,north,6,53,1774,11.5916912,0.654448226,NA,0.85286665,12.86481361,13.11814213,12.78470802,0.080105588,0.333434105,0.928559244,09-28-21,296,36.34198401,36.15008789,36.15008789,1.261961009,34.30523438,40.04371094,M8.87,MAGIC family 8,303,drought
303,1774,north,6,53,1774,1.051268078,0.651598432,0.65640384,0.796007931,14.76045615,14.80781078,14.74409676,0.016359394,0.063714027,0.017198109,07-06-21,NA,NA,NA,NA,NA,NA,NA,M8.87,MAGIC family 8,303,drought
142,1775,north,7,53,1775,7.762259811,0.696073724,0.711747229,0.862588227,15.93346985,16.27627373,15.81204319,0.12142666,0.464230537,0.942545282,08-10-21,300,39.04811061,37.90912109,37.90912109,2.882868709,35.32871094,50.28021484,M4.2,MAGIC family 4,142,drought
142,1775,north,7,53,1775,11.7466885,0.664406797,NA,0.870158672,12.87885906,13.16195011,12.78076267,0.098096383,0.381187439,1.152307649,09-28-21,300,35.71406191,35.49564453,35.49564453,0.993444249,33.88107422,38.49855469,M4.2,MAGIC family 4,142,drought
142,1775,north,7,53,1775,9.55507129,0.699236451,NA,0.884243309,15.96571922,16.2515316,15.81629229,0.149426935,0.435239315,1.42778502,08-24-21,303,40.99466352,39.93037109,39.93037109,3.068137615,37.53589844,50.15181641,M4.2,MAGIC family 4,142,drought
142,1775,north,7,53,1775,0.798436758,0.652794681,0.657894522,0.802727282,14.75548277,14.79057693,14.74542809,0.010054685,0.045148849,0.00802803,07-06-21,NA,NA,NA,NA,NA,NA,NA,M4.2,MAGIC family 4,142,drought
249,1776,north,8,53,1776,11.31293483,0.627563495,NA,0.828921556,12.85560756,13.02163696,12.81553459,0.040072968,0.206102371,0.453342873,09-28-21,314,35.49501468,34.98048828,34.98048828,1.423868935,33.69488281,40.2815625,M7.6,MAGIC family 7,249,drought
249,1776,north,8,53,1776,0.976496868,0.650309085,0.656165928,0.799087346,14.74826886,14.79300213,14.74238539,0.005883474,0.050616741,0.005745194,07-06-21,NA,NA,NA,NA,NA,NA,NA,M7.6,MAGIC family 7,249,drought
249,1776,north,8,53,1776,10.00393505,0.668686858,NA,0.85800904,15.93605607,16.17292023,15.82253933,0.113516745,0.350380898,1.135614148,08-24-21,308,41.54257312,40.91805664,40.91805664,2.431024318,37.97814453,52.03523438,M7.6,MAGIC family 7,249,drought
249,1776,north,8,53,1776,8.326724871,0.691344378,0.705934286,0.870390117,15.91835279,16.16667366,15.79952145,0.118831348,0.367152214,0.98947594,08-10-21,310,40.03295873,38.25233398,38.25233398,4.676925132,34.89974609,51.915625,M7.6,MAGIC family 7,249,drought
5,1777,north,9,53,1777,0.767630863,0.644606709,0.650913686,0.805301726,14.75274703,14.78365517,14.74788904,0.00485799,0.035766125,0.003729143,07-06-21,NA,NA,NA,NA,NA,NA,NA,Flor de Mayo Eugenia,MAGIC parent,5,drought
5,1777,north,9,53,1777,8.1752461,0.678320463,NA,0.878915191,15.95275504,16.25898743,15.81484699,0.137908043,0.444140434,1.127432194,08-24-21,309,43.45704806,41.99013672,41.99013672,3.983761256,38.33189453,53.62587891,Flor de Mayo Eugenia,MAGIC parent,5,drought
5,1777,north,9,53,1777,6.629474057,0.690806662,0.704809844,0.866296589,15.89894555,16.1692543,15.79401493,0.10493062,0.375239372,0.69563482,08-10-21,288,39.53795912,38.41648438,38.41648438,3.48555755,35.38158203,52.87839844,Flor de Mayo Eugenia,MAGIC parent,5,drought
5,1777,north,9,53,1777,11.49038936,0.67418047,NA,0.869327784,12.8862982,13.11526203,12.77620602,0.110092183,0.339056015,1.265002049,09-28-21,288,34.60019626,34.10411133,34.10411133,1.5226188,32.16882813,37.87474609,Flor de Mayo Eugenia,MAGIC parent,5,drought
289,1778,north,10,53,1778,4.686948759,0.661978739,0.667111635,0.849880576,15.83606456,15.92493153,15.79151344,0.044551121,0.133418083,0.208808823,08-10-21,309,45.43268804,46.84804688,46.84804688,4.76954908,35.58007813,53.07382813,M8.24,MAGIC family 8,289,drought
289,1778,north,10,53,1778,6.858659127,0.66398662,NA,0.873702049,15.87420303,16.14364815,15.8259058,0.048297229,0.317742348,0.331254231,08-24-21,309,46.73913917,47.25962891,47.25962891,5.448265958,37.09722656,55.20261719,M8.24,MAGIC family 8,289,drought
289,1778,north,10,53,1778,0.341484998,0.580710634,0.563768983,0.778450072,14.77108749,14.79102039,14.76982355,0.001263934,0.021196842,0.000431614,07-06-21,NA,NA,NA,NA,NA,NA,NA,M8.24,MAGIC family 8,289,drought
289,1778,north,10,53,1778,11.96168117,0.660432152,NA,0.869473398,12.85709438,13.09673977,12.82056856,0.036525823,0.276171207,0.436910254,09-28-21,298,33.92191177,33.78469727,33.78469727,1.061622164,32.00533203,36.84183594,M8.24,MAGIC family 8,289,drought
25,1779,north,11,53,1779,4.824240424,0.670971959,NA,0.910889626,15.89718566,16.22244644,15.814291,0.082894657,0.408155441,0.399903756,08-24-21,308,49.96725034,52.70789063,52.70789063,5.725874846,37.25171875,55.41445313,G40084,Tepary,25,drought
25,1779,north,11,53,1779,11.26164252,0.712474986,NA,0.938791215,12.88050664,13.22055244,12.79693317,0.083573465,0.42361927,0.941174489,09-28-21,324,33.3496658,32.61149414,32.61149414,2.266319317,30.48597656,39.91205078,G40084,Tepary,25,drought
25,1779,north,11,53,1779,3.109802848,0.663411083,0.644321859,0.882857859,15.86221563,16.0796051,15.79008579,0.07212984,0.28951931,0.224309581,08-10-21,297,47.40844,49.47132813,49.47132813,5.629183556,33.20769531,53.99419922,G40084,Tepary,25,drought
25,1779,north,11,53,1779,0.381132243,0.62569837,0.623509169,0.777882397,14.77191664,14.80266666,14.77578354,-0.003866902,0.026883125,-0.001473801,07-06-21,NA,NA,NA,NA,NA,NA,NA,G40084,Tepary,25,drought
11,1780,north,12,53,1780,6.390944174,0.73056671,0.76044479,0.877622604,15.87684635,16.17358971,15.78906155,0.087784804,0.38452816,0.561027782,08-10-21,294,35.92509739,34.06063477,34.06063477,4.305605555,31.591875,47.89806641,G40159,Tepary,11,drought
11,1780,north,12,53,1780,7.0715257,0.686620253,NA,0.877539873,15.91431666,16.12458992,15.81418228,0.100134374,0.310407639,0.708102799,08-24-21,303,42.85790777,41.31916016,41.31916016,3.729696018,38.12810547,53.15904297,G40159,Tepary,11,drought
11,1780,north,12,53,1780,9.946141581,0.65337201,NA,0.871270537,12.86924182,13.06814003,12.79462528,0.07461654,0.273514748,0.742146674,09-28-21,289,33.81868438,33.36580078,33.36580078,1.950050152,30.54939453,38.46599609,G40159,Tepary,11,drought
11,1780,north,12,53,1780,0.487474287,0.651993686,0.650786281,0.822027266,14.7753458,14.80444622,14.77702618,-0.001680381,0.027420044,-0.000819143,07-06-21,NA,NA,NA,NA,NA,NA,NA,G40159,Tepary,11,drought
228,1781,north,13,53,1781,10.52301687,0.602018645,NA,0.849435866,12.86870791,13.09833145,12.83447552,0.034232388,0.263855934,0.360227998,09-28-21,288,33.25505493,33.17481445,33.17481445,1.429167585,30.16503906,36.47566406,M6.46,MAGIC family 6,228,drought
228,1781,north,13,53,1781,8.231922655,0.68663115,0.703509361,0.862992108,15.88349975,16.15602875,15.7877655,0.09573425,0.368263245,0.788076942,08-10-21,312,36.71769938,36.03395508,36.03395508,2.898011056,32.52626953,47.78607422,M6.46,MAGIC family 6,228,drought
228,1781,north,13,53,1781,9.402522332,0.630753936,NA,0.85788399,15.89737834,16.16034889,15.82656097,0.070817367,0.333787918,0.665861875,08-24-21,303,44.3850087,43.91349609,43.91349609,2.718233754,39.94917969,51.57992188,M6.46,MAGIC family 6,228,drought
228,1781,north,13,53,1781,1.398455647,0.643163924,0.648992896,0.787193239,14.79569734,14.83321476,14.78883743,0.006859903,0.044377327,0.00959327,07-06-21,NA,NA,NA,NA,NA,NA,NA,M6.46,MAGIC family 6,228,drought
139,1782,north,14,53,1782,8.501019014,0.690750835,0.712737262,0.85932827,15.98474003,16.32168007,15.80787849,0.176861533,0.513801575,1.503503259,08-10-21,288,35.15622599,34.84319336,34.84319336,1.97245235,32.17613281,45.7253125,M3.124,MAGIC family 3,139,drought
139,1782,north,14,53,1782,1.593432675,0.699982222,0.733091772,0.81366986,14.82413562,14.88979244,14.79677296,0.02736266,0.093019485,0.043600557,07-06-21,NA,NA,NA,NA,NA,NA,NA,M3.124,MAGIC family 3,139,drought
139,1782,north,14,53,1782,10.22033613,0.677751922,NA,0.866690636,15.9873365,16.30985641,15.82162952,0.165706974,0.488226891,1.693580969,08-24-21,308,41.49734857,41.00116211,41.00116211,2.072298312,38.9096875,50.09761719,M3.124,MAGIC family 3,139,drought
139,1782,north,14,53,1782,10.31677131,0.64221235,NA,0.844392836,12.9048748,13.13622093,12.82254505,0.082329746,0.31367588,0.849377158,09-28-21,324,32.50664261,32.11584961,32.11584961,1.63862454,29.94369141,37.37119141,M3.124,MAGIC family 3,139,drought
205,1783,north,15,53,1783,7.174864698,0.667479467,NA,0.866380751,15.9574667,16.28749084,15.8173418,0.1401249,0.47014904,1.005377199,08-24-21,308,43.54027902,42.61125,42.61125,4.025945507,37.72525391,53.04958984,M5.103,MAGIC family 5,205,drought
205,1783,north,15,53,1783,9.228627659,0.625204103,NA,0.848926127,12.9052761,13.21440125,12.82340431,0.081871791,0.390996933,0.755564279,09-28-21,300,31.88181341,31.33871094,31.33871094,1.787024276,29.39900391,37.32376953,M5.103,MAGIC family 5,205,drought
205,1783,north,15,53,1783,0.595556821,0.643100871,0.64802295,0.792039454,14.81556916,14.84265804,14.80207634,0.013492818,0.040581703,0.00803574,07-06-21,NA,NA,NA,NA,NA,NA,NA,M5.103,MAGIC family 5,205,drought
205,1783,north,15,53,1783,6.198999194,0.703882721,0.722242117,0.870473921,16.02518708,16.38957405,15.79032707,0.234860005,0.599246979,1.455896983,08-10-21,291,34.35609341,33.21671875,33.21671875,3.670455449,30.02234375,47.32238281,M5.103,MAGIC family 5,205,drought
4,1804,north,2,54,1804,6.538122765,0.716854222,0.750105053,0.87482065,16.00222264,16.28620529,15.7992487,0.202973941,0.486956596,1.327068541,08-10-21,299,37.36930609,36.85675781,36.85675781,2.542940493,34.2665625,50.09498047,Pinto San Rafael,MAGIC parent,4,drought
4,1804,north,2,54,1804,0.453519843,0.600004366,0.590259105,0.766575336,14.73331058,14.74994755,14.73126698,0.002043609,0.018680573,0.000926817,07-06-21,NA,NA,NA,NA,NA,NA,NA,Pinto San Rafael,MAGIC parent,4,drought
4,1804,north,2,54,1804,9.072287449,0.708798881,NA,0.882691979,15.97653575,16.28119659,15.78845692,0.188078837,0.492739677,1.706305275,08-24-21,304,39.6523009,38.09517578,38.09517578,3.707202451,35.08931641,50.06736328,Pinto San Rafael,MAGIC parent,4,drought
